"time","swcT","temperatureT","swcB","temperatureB","date","RAWT","RAWB","epT","epB","epT.sqrt","epB.sqrt"
2023-07-05 06:30:00,0.412,27,0.438,26.8,2023-07-05 06:30:00,2850.06250598627,2916.56689263539,23.6177360147595,26.836506219753,4.85980822818756,5.18039633809548
2023-07-05 06:45:00,0.412,27,0.438,26.8,2023-07-05 06:45:00,2850.06250598627,2916.56689263539,23.6177360147595,26.836506219753,4.85980822818756,5.18039633809548
2023-07-05 07:00:00,0.412,27,0.438,26.8,2023-07-05 07:00:00,2850.06250598627,2916.56689263539,23.6177360147595,26.836506219753,4.85980822818756,5.18039633809548
2023-07-05 07:15:00,0.412,27,0.438,26.9,2023-07-05 07:15:00,2850.06250598627,2916.56689263539,23.6177360147595,26.836506219753,4.85980822818756,5.18039633809548
2023-07-05 07:30:00,0.412,27,0.438,26.9,2023-07-05 07:30:00,2850.06250598627,2916.56689263539,23.6177360147595,26.836506219753,4.85980822818756,5.18039633809548
2023-07-05 07:45:00,0.412,27,0.438,26.9,2023-07-05 07:45:00,2850.06250598627,2916.56689263539,23.6177360147595,26.836506219753,4.85980822818756,5.18039633809548
2023-07-05 08:00:00,0.412,27,0.438,26.9,2023-07-05 08:00:00,2850.06250598627,2916.56689263539,23.6177360147595,26.836506219753,4.85980822818756,5.18039633809548
2023-07-05 08:15:00,0.412,27,0.438,26.9,2023-07-05 08:15:00,2850.06250598627,2916.56689263539,23.6177360147595,26.836506219753,4.85980822818756,5.18039633809548
2023-07-05 08:30:00,0.412,27,0.438,26.9,2023-07-05 08:30:00,2850.06250598627,2916.56689263539,23.6177360147595,26.836506219753,4.85980822818756,5.18039633809548
2023-07-05 08:45:00,0.412,27,0.438,26.9,2023-07-05 08:45:00,2850.06250598627,2916.56689263539,23.6177360147595,26.836506219753,4.85980822818756,5.18039633809548
2023-07-05 09:00:00,0.412,27,0.438,26.9,2023-07-05 09:00:00,2850.06250598627,2916.56689263539,23.6177360147595,26.836506219753,4.85980822818756,5.18039633809548
2023-07-05 09:15:00,0.412,27,0.438,26.9,2023-07-05 09:15:00,2850.06250598627,2916.56689263539,23.6177360147595,26.836506219753,4.85980822818756,5.18039633809548
2023-07-05 09:30:00,0.412,27,0.438,26.9,2023-07-05 09:30:00,2850.06250598627,2916.56689263539,23.6177360147595,26.836506219753,4.85980822818756,5.18039633809548
2023-07-05 09:45:00,0.412,27,0.439,26.9,2023-07-05 09:45:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 10:00:00,0.412,27,0.439,26.9,2023-07-05 10:00:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 10:15:00,0.412,27,0.439,26.9,2023-07-05 10:15:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 10:30:00,0.412,27,0.439,26.9,2023-07-05 10:30:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 10:45:00,0.412,27,0.439,26.9,2023-07-05 10:45:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 11:00:00,0.412,27,0.439,26.9,2023-07-05 11:00:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 11:15:00,0.412,27,0.439,26.9,2023-07-05 11:15:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 11:30:00,0.412,27,0.439,26.9,2023-07-05 11:30:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 11:45:00,0.412,27,0.439,26.9,2023-07-05 11:45:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 12:00:00,0.412,27,0.439,26.9,2023-07-05 12:00:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 12:15:00,0.412,27,0.439,26.9,2023-07-05 12:15:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 12:30:00,0.412,27,0.439,26.9,2023-07-05 12:30:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 12:45:00,0.412,27,0.439,26.9,2023-07-05 12:45:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 13:00:00,0.412,27,0.439,26.9,2023-07-05 13:00:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 13:15:00,0.412,27,0.439,26.9,2023-07-05 13:15:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 13:30:00,0.412,27,0.439,26.9,2023-07-05 13:30:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 13:45:00,0.412,27,0.439,26.9,2023-07-05 13:45:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 14:00:00,0.412,27,0.439,26.9,2023-07-05 14:00:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 14:15:00,0.412,27,0.439,26.9,2023-07-05 14:15:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 14:30:00,0.412,27,0.439,26.9,2023-07-05 14:30:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 14:45:00,0.412,27,0.439,26.9,2023-07-05 14:45:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 15:00:00,0.412,27,0.439,26.9,2023-07-05 15:00:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 15:15:00,0.412,27,0.439,26.9,2023-07-05 15:15:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 15:30:00,0.412,27,0.439,26.9,2023-07-05 15:30:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 15:45:00,0.412,27,0.439,26.9,2023-07-05 15:45:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 16:00:00,0.412,27,0.439,26.9,2023-07-05 16:00:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 16:15:00,0.412,27,0.439,26.9,2023-07-05 16:15:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 16:30:00,0.412,27,0.439,26.9,2023-07-05 16:30:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 16:45:00,0.412,27,0.439,26.9,2023-07-05 16:45:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 17:00:00,0.412,27,0.439,26.9,2023-07-05 17:00:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 17:15:00,0.412,27,0.439,26.9,2023-07-05 17:15:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 17:30:00,0.412,27,0.439,26.9,2023-07-05 17:30:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 17:45:00,0.412,27,0.439,26.9,2023-07-05 17:45:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 18:00:00,0.412,27,0.439,26.9,2023-07-05 18:00:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 18:15:00,0.412,27,0.439,26.9,2023-07-05 18:15:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 18:30:00,0.412,27,0.439,26.9,2023-07-05 18:30:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 18:45:00,0.412,27,0.439,26.9,2023-07-05 18:45:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 19:00:00,0.412,27,0.439,26.9,2023-07-05 19:00:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 19:15:00,0.412,27,0.439,26.9,2023-07-05 19:15:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 19:30:00,0.412,27,0.439,26.9,2023-07-05 19:30:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 19:45:00,0.412,27,0.439,26.9,2023-07-05 19:45:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 20:00:00,0.412,27,0.439,26.9,2023-07-05 20:00:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 20:15:00,0.412,27,0.439,26.9,2023-07-05 20:15:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 20:30:00,0.412,27,0.439,26.9,2023-07-05 20:30:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 20:45:00,0.412,27,0.439,26.9,2023-07-05 20:45:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 21:00:00,0.412,27,0.439,26.9,2023-07-05 21:00:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 21:15:00,0.412,27,0.439,26.9,2023-07-05 21:15:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 21:30:00,0.412,27,0.439,26.9,2023-07-05 21:30:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 21:45:00,0.412,27,0.439,26.9,2023-07-05 21:45:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 22:00:00,0.412,27,0.439,26.9,2023-07-05 22:00:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 22:15:00,0.412,27.1,0.439,26.9,2023-07-05 22:15:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 22:30:00,0.412,27.1,0.439,26.9,2023-07-05 22:30:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 22:45:00,0.412,27.1,0.439,26.9,2023-07-05 22:45:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 23:00:00,0.412,27.1,0.439,26.9,2023-07-05 23:00:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 23:15:00,0.412,27.1,0.439,26.9,2023-07-05 23:15:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 23:30:00,0.412,27.1,0.439,26.9,2023-07-05 23:30:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-05 23:45:00,0.412,27.1,0.439,26.9,2023-07-05 23:45:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 00:00:00,0.412,27.1,0.439,26.9,2023-07-06 00:00:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 00:15:00,0.412,27.1,0.439,26.9,2023-07-06 00:15:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 00:30:00,0.412,27.1,0.439,26.9,2023-07-06 00:30:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 00:45:00,0.412,27.1,0.439,26.9,2023-07-06 00:45:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 01:00:00,0.412,27.1,0.439,26.9,2023-07-06 01:00:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 01:15:00,0.412,27.1,0.439,26.9,2023-07-06 01:15:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 01:30:00,0.412,27.1,0.439,26.9,2023-07-06 01:30:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 01:45:00,0.412,27.1,0.439,26.9,2023-07-06 01:45:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 02:00:00,0.412,27.1,0.439,26.9,2023-07-06 02:00:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 02:15:00,0.412,27.1,0.439,26.9,2023-07-06 02:15:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 02:30:00,0.412,27.1,0.439,26.9,2023-07-06 02:30:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 02:45:00,0.412,27.1,0.439,26.9,2023-07-06 02:45:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 03:00:00,0.412,27.1,0.439,26.9,2023-07-06 03:00:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 03:15:00,0.412,27.1,0.439,26.9,2023-07-06 03:15:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 03:30:00,0.412,27.1,0.439,26.9,2023-07-06 03:30:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 03:45:00,0.412,27.1,0.439,26.9,2023-07-06 03:45:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 04:00:00,0.412,27.1,0.439,26.9,2023-07-06 04:00:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 04:15:00,0.412,27.1,0.439,26.9,2023-07-06 04:15:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 04:30:00,0.412,27.1,0.439,26.9,2023-07-06 04:30:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 04:45:00,0.412,27.1,0.439,26.9,2023-07-06 04:45:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 05:00:00,0.412,27.1,0.439,26.9,2023-07-06 05:00:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 05:15:00,0.412,27.1,0.439,26.9,2023-07-06 05:15:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 05:30:00,0.412,27.1,0.439,26.9,2023-07-06 05:30:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 05:45:00,0.412,27.1,0.439,26.9,2023-07-06 05:45:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 06:00:00,0.412,27.1,0.439,26.9,2023-07-06 06:00:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 06:15:00,0.412,27.1,0.439,26.9,2023-07-06 06:15:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 06:30:00,0.412,27.1,0.439,26.9,2023-07-06 06:30:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 06:45:00,0.412,27.1,0.439,26.9,2023-07-06 06:45:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 07:00:00,0.412,27.1,0.439,26.9,2023-07-06 07:00:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 07:15:00,0.412,27.1,0.439,26.9,2023-07-06 07:15:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 07:30:00,0.412,27.1,0.439,26.9,2023-07-06 07:30:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 07:45:00,0.412,27.1,0.439,27,2023-07-06 07:45:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 08:00:00,0.412,27.1,0.439,27,2023-07-06 08:00:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 08:15:00,0.412,27.1,0.439,27,2023-07-06 08:15:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 08:30:00,0.412,27.1,0.439,27,2023-07-06 08:30:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 08:45:00,0.412,27.1,0.439,27,2023-07-06 08:45:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 09:00:00,0.412,27.1,0.439,27,2023-07-06 09:00:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 09:15:00,0.412,27.1,0.439,27,2023-07-06 09:15:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 09:30:00,0.412,27.1,0.439,27,2023-07-06 09:30:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 09:45:00,0.412,27.1,0.439,27,2023-07-06 09:45:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 10:00:00,0.412,27.1,0.439,27,2023-07-06 10:00:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 10:15:00,0.412,27.1,0.439,27,2023-07-06 10:15:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 10:30:00,0.412,27.1,0.439,27,2023-07-06 10:30:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 10:45:00,0.412,27.1,0.439,27,2023-07-06 10:45:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 11:00:00,0.412,27.1,0.439,27,2023-07-06 11:00:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 11:15:00,0.412,27.1,0.439,27,2023-07-06 11:15:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 11:30:00,0.412,27.1,0.439,27,2023-07-06 11:30:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 11:45:00,0.412,27.1,0.439,27,2023-07-06 11:45:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 12:00:00,0.412,27.1,0.439,27,2023-07-06 12:00:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 12:15:00,0.412,27.1,0.439,27,2023-07-06 12:15:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 12:30:00,0.412,27.1,0.439,27,2023-07-06 12:30:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 12:45:00,0.412,27.1,0.439,27,2023-07-06 12:45:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 13:00:00,0.412,27.1,0.439,27,2023-07-06 13:00:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 13:15:00,0.412,27.1,0.439,27,2023-07-06 13:15:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 13:30:00,0.412,27.1,0.439,27,2023-07-06 13:30:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 13:45:00,0.412,27.1,0.439,27,2023-07-06 13:45:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 14:00:00,0.412,27.1,0.439,27,2023-07-06 14:00:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 14:15:00,0.412,27.1,0.439,27,2023-07-06 14:15:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 14:30:00,0.412,27.1,0.439,27,2023-07-06 14:30:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 14:45:00,0.412,27.1,0.439,27,2023-07-06 14:45:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 15:00:00,0.412,27.1,0.439,27,2023-07-06 15:00:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 15:15:00,0.412,27.1,0.439,27,2023-07-06 15:15:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 15:30:00,0.412,27.1,0.439,27,2023-07-06 15:30:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 15:45:00,0.412,27.1,0.439,27,2023-07-06 15:45:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 16:00:00,0.412,27.1,0.439,27,2023-07-06 16:00:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 16:15:00,0.412,27.1,0.439,27,2023-07-06 16:15:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 16:30:00,0.412,27.1,0.439,27,2023-07-06 16:30:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 16:45:00,0.412,27.1,0.439,27,2023-07-06 16:45:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 17:00:00,0.412,27.1,0.439,27,2023-07-06 17:00:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 17:15:00,0.412,27.1,0.439,27,2023-07-06 17:15:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 17:30:00,0.412,27.1,0.439,27,2023-07-06 17:30:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 17:45:00,0.412,27.1,0.439,27,2023-07-06 17:45:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 18:00:00,0.412,27.1,0.439,27,2023-07-06 18:00:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 18:15:00,0.412,27.1,0.439,27,2023-07-06 18:15:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 18:30:00,0.412,27.1,0.439,27,2023-07-06 18:30:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 18:45:00,0.412,27.1,0.439,27,2023-07-06 18:45:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 19:00:00,0.412,27.1,0.439,27,2023-07-06 19:00:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 19:15:00,0.412,27.1,0.439,27,2023-07-06 19:15:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 19:30:00,0.412,27.1,0.439,27,2023-07-06 19:30:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 19:45:00,0.412,27.1,0.439,27,2023-07-06 19:45:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 20:00:00,0.412,27.1,0.439,27,2023-07-06 20:00:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 20:15:00,0.412,27.1,0.439,27,2023-07-06 20:15:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 20:30:00,0.412,27.1,0.439,27,2023-07-06 20:30:00,2850.06250598627,2919.12475366036,23.6177360147595,26.9722549951221,4.85980822818756,5.19348197215723
2023-07-06 20:45:00,0.412,27.1,0.44,27,2023-07-06 20:45:00,2850.06250598627,2921.68261468532,23.6177360147595,27.1089570281921,4.85980822818756,5.2066262616201
2023-07-06 21:00:00,0.412,27.1,0.44,27,2023-07-06 21:00:00,2850.06250598627,2921.68261468532,23.6177360147595,27.1089570281921,4.85980822818756,5.2066262616201
2023-07-06 21:15:00,0.412,27.1,0.44,27,2023-07-06 21:15:00,2850.06250598627,2921.68261468532,23.6177360147595,27.1089570281921,4.85980822818756,5.2066262616201
2023-07-06 21:30:00,0.412,27.1,0.44,27,2023-07-06 21:30:00,2850.06250598627,2921.68261468532,23.6177360147595,27.1089570281921,4.85980822818756,5.2066262616201
