"","date","swc","temperature","treatment","replicate"
"1","27/05/2023 12:30",NA,26.9,"wood","1"
"2","27/05/2023 12:35",NA,26.5,"wood","1"
"3","27/05/2023 12:40",NA,26.2,"wood","1"
"4","27/05/2023 12:45",NA,26,"wood","1"
"5","27/05/2023 12:50",NA,25.8,"wood","1"
"6","27/05/2023 12:55",NA,25.7,"wood","1"
"7","27/05/2023 13:00",0.291,25.6,"wood","1"
"8","27/05/2023 13:05",0.291,25.5,"wood","1"
"9","27/05/2023 13:10",0.291,25.4,"wood","1"
"10","27/05/2023 13:15",0.291,25.4,"wood","1"
"11","27/05/2023 13:20",0.291,25.4,"wood","1"
"12","27/05/2023 13:25",0.291,25.3,"wood","1"
"13","27/05/2023 13:30",0.29,25.3,"wood","1"
"14","27/05/2023 13:35",0.29,25.3,"wood","1"
"15","27/05/2023 13:40",0.289,25.4,"wood","1"
"16","27/05/2023 13:45",0.289,25.4,"wood","1"
"17","27/05/2023 13:50",0.289,25.4,"wood","1"
"18","27/05/2023 13:55",0.289,25.4,"wood","1"
"19","27/05/2023 14:00",0.289,25.4,"wood","1"
"20","27/05/2023 14:05",0.289,25.5,"wood","1"
"21","27/05/2023 14:10",0.289,25.5,"wood","1"
"22","27/05/2023 14:15",0.289,25.5,"wood","1"
"23","27/05/2023 14:20",0.289,25.5,"wood","1"
"24","27/05/2023 14:25",0.289,25.6,"wood","1"
"25","27/05/2023 14:30",0.288,25.6,"wood","1"
"26","27/05/2023 14:35",0.288,25.6,"wood","1"
"27","27/05/2023 14:40",0.288,25.7,"wood","1"
"28","27/05/2023 14:45",0.288,25.7,"wood","1"
"29","27/05/2023 14:50",0.288,25.8,"wood","1"
"30","27/05/2023 14:55",0.288,25.8,"wood","1"
"31","27/05/2023 15:00",0.288,25.8,"wood","1"
"32","27/05/2023 15:05",0.288,25.9,"wood","1"
"33","27/05/2023 15:10",0.288,25.9,"wood","1"
"34","27/05/2023 15:15",0.288,25.9,"wood","1"
"35","27/05/2023 15:20",0.288,26,"wood","1"
"36","27/05/2023 15:25",0.288,26,"wood","1"
"37","27/05/2023 15:30",0.288,26.1,"wood","1"
"38","27/05/2023 15:35",0.288,26.1,"wood","1"
"39","27/05/2023 15:40",0.288,26.1,"wood","1"
"40","27/05/2023 15:45",0.288,26.2,"wood","1"
"41","27/05/2023 15:50",0.288,26.2,"wood","1"
"42","27/05/2023 15:55",0.288,26.3,"wood","1"
"43","27/05/2023 16:00",0.288,26.3,"wood","1"
"44","27/05/2023 16:05",0.288,26.3,"wood","1"
"45","27/05/2023 16:10",0.288,26.4,"wood","1"
"46","27/05/2023 16:15",0.288,26.4,"wood","1"
"47","27/05/2023 16:20",0.288,26.4,"wood","1"
"48","27/05/2023 16:25",0.288,26.4,"wood","1"
"49","27/05/2023 16:30",0.288,26.5,"wood","1"
"50","27/05/2023 16:35",0.288,26.5,"wood","1"
"51","27/05/2023 16:40",0.288,26.6,"wood","1"
"52","27/05/2023 16:45",0.288,26.6,"wood","1"
"53","27/05/2023 16:50",0.288,26.6,"wood","1"
"54","27/05/2023 16:55",0.288,26.6,"wood","1"
"55","27/05/2023 17:00",0.288,26.7,"wood","1"
"56","27/05/2023 17:05",0.288,26.7,"wood","1"
"57","27/05/2023 17:10",0.288,26.7,"wood","1"
"58","27/05/2023 17:15",0.288,26.7,"wood","1"
"59","27/05/2023 17:20",0.288,26.8,"wood","1"
"60","27/05/2023 17:25",0.288,26.8,"wood","1"
"61","27/05/2023 17:30",0.288,26.8,"wood","1"
"62","27/05/2023 17:35",0.288,26.8,"wood","1"
"63","27/05/2023 17:40",0.288,26.9,"wood","1"
"64","27/05/2023 17:45",0.288,26.9,"wood","1"
"65","27/05/2023 17:50",0.288,26.9,"wood","1"
"66","27/05/2023 17:55",0.288,26.9,"wood","1"
"67","27/05/2023 18:00",0.288,26.9,"wood","1"
"68","27/05/2023 18:05",0.288,27,"wood","1"
"69","27/05/2023 18:10",0.288,27,"wood","1"
"70","27/05/2023 18:15",0.288,27,"wood","1"
"71","27/05/2023 18:20",0.288,27,"wood","1"
"72","27/05/2023 18:25",0.288,27,"wood","1"
"73","27/05/2023 18:30",0.288,27,"wood","1"
"74","27/05/2023 18:35",0.288,27,"wood","1"
"75","27/05/2023 18:40",0.288,27.1,"wood","1"
"76","27/05/2023 18:45",0.288,27.1,"wood","1"
"77","27/05/2023 18:50",0.288,27.1,"wood","1"
"78","27/05/2023 18:55",0.288,27.1,"wood","1"
"79","27/05/2023 19:00",0.288,27.1,"wood","1"
"80","27/05/2023 19:05",0.288,27.1,"wood","1"
"81","27/05/2023 19:10",0.288,27.1,"wood","1"
"82","27/05/2023 19:15",0.288,27.1,"wood","1"
"83","27/05/2023 19:20",0.288,27.1,"wood","1"
"84","27/05/2023 19:25",0.288,27.1,"wood","1"
"85","27/05/2023 19:30",0.288,27.2,"wood","1"
"86","27/05/2023 19:35",0.288,27.2,"wood","1"
"87","27/05/2023 19:40",0.288,27.2,"wood","1"
"88","27/05/2023 19:45",0.288,27.2,"wood","1"
"89","27/05/2023 19:50",0.288,27.2,"wood","1"
"90","27/05/2023 19:55",0.288,27.2,"wood","1"
"91","27/05/2023 20:00",0.288,27.2,"wood","1"
"92","27/05/2023 20:05",0.288,27.2,"wood","1"
"93","27/05/2023 20:10",0.288,27.2,"wood","1"
"94","27/05/2023 20:15",0.288,27.2,"wood","1"
"95","27/05/2023 20:20",0.288,27.2,"wood","1"
"96","27/05/2023 20:25",0.288,27.2,"wood","1"
"97","27/05/2023 20:30",0.288,27.2,"wood","1"
"98","27/05/2023 20:35",0.288,27.2,"wood","1"
"99","27/05/2023 20:40",0.287,27.2,"wood","1"
"100","27/05/2023 20:45",0.288,27.2,"wood","1"
"101","27/05/2023 20:50",0.288,27.2,"wood","1"
"102","27/05/2023 20:55",0.287,27.2,"wood","1"
"103","27/05/2023 21:00",0.287,27.2,"wood","1"
"104","27/05/2023 21:05",0.287,27.2,"wood","1"
"105","27/05/2023 21:10",0.287,27.2,"wood","1"
"106","27/05/2023 21:15",0.288,27.2,"wood","1"
"107","27/05/2023 21:20",0.288,27.2,"wood","1"
"108","27/05/2023 21:25",0.287,27.2,"wood","1"
"109","27/05/2023 21:30",0.287,27.2,"wood","1"
"110","27/05/2023 21:35",0.287,27.2,"wood","1"
"111","27/05/2023 21:40",0.287,27.2,"wood","1"
"112","27/05/2023 21:45",0.287,27.2,"wood","1"
"113","27/05/2023 21:50",0.287,27.2,"wood","1"
"114","27/05/2023 21:55",0.287,27.3,"wood","1"
"115","27/05/2023 22:00",0.287,27.3,"wood","1"
"116","27/05/2023 22:05",0.287,27.3,"wood","1"
"117","27/05/2023 22:10",0.287,27.3,"wood","1"
"118","27/05/2023 22:15",0.287,27.3,"wood","1"
"119","27/05/2023 22:20",0.287,27.3,"wood","1"
"120","27/05/2023 22:25",0.287,27.3,"wood","1"
"121","27/05/2023 22:30",0.287,27.3,"wood","1"
"122","27/05/2023 22:35",0.287,27.3,"wood","1"
"123","27/05/2023 22:40",0.287,27.3,"wood","1"
"124","27/05/2023 22:45",0.287,27.4,"wood","1"
"125","27/05/2023 22:50",0.287,27.4,"wood","1"
"126","27/05/2023 22:55",0.287,27.4,"wood","1"
"127","27/05/2023 23:00",0.287,27.4,"wood","1"
"128","27/05/2023 23:05",0.287,27.4,"wood","1"
"129","27/05/2023 23:10",0.287,27.4,"wood","1"
"130","27/05/2023 23:15",0.287,27.4,"wood","1"
"131","27/05/2023 23:20",0.287,27.4,"wood","1"
"132","27/05/2023 23:25",0.287,27.4,"wood","1"
"133","27/05/2023 23:30",0.287,27.4,"wood","1"
"134","27/05/2023 23:35",0.287,27.4,"wood","1"
"135","27/05/2023 23:40",0.287,27.4,"wood","1"
"136","27/05/2023 23:45",0.287,27.4,"wood","1"
"137","27/05/2023 23:50",0.287,27.4,"wood","1"
"138","27/05/2023 23:55",0.287,27.4,"wood","1"
"139","28/05/2023 00:00",0.287,27.4,"wood","1"
"140","28/05/2023 00:05",0.287,27.4,"wood","1"
"141","28/05/2023 00:10",0.287,27.4,"wood","1"
"142","28/05/2023 00:15",0.287,27.4,"wood","1"
"143","28/05/2023 00:20",0.287,27.4,"wood","1"
"144","28/05/2023 00:25",0.287,27.4,"wood","1"
"145","28/05/2023 00:30",0.287,27.4,"wood","1"
"146","28/05/2023 00:35",0.287,27.4,"wood","1"
"147","28/05/2023 00:40",0.287,27.4,"wood","1"
"148","28/05/2023 00:45",0.287,27.4,"wood","1"
"149","28/05/2023 00:50",0.287,27.4,"wood","1"
"150","28/05/2023 00:55",0.287,27.4,"wood","1"
"151","28/05/2023 01:00",0.287,27.4,"wood","1"
"152","28/05/2023 01:05",0.287,27.4,"wood","1"
"153","28/05/2023 01:10",0.287,27.4,"wood","1"
"154","28/05/2023 01:15",0.287,27.4,"wood","1"
"155","28/05/2023 01:20",0.287,27.4,"wood","1"
"156","28/05/2023 01:25",0.287,27.4,"wood","1"
"157","28/05/2023 01:30",0.287,27.4,"wood","1"
"158","28/05/2023 01:35",0.287,27.4,"wood","1"
"159","28/05/2023 01:40",0.286,27.4,"wood","1"
"160","28/05/2023 01:45",0.286,27.4,"wood","1"
"161","28/05/2023 01:50",0.286,27.4,"wood","1"
"162","28/05/2023 01:55",0.287,27.4,"wood","1"
"163","28/05/2023 02:00",0.286,27.4,"wood","1"
"164","28/05/2023 02:05",0.286,27.4,"wood","1"
"165","28/05/2023 02:10",0.286,27.4,"wood","1"
"166","28/05/2023 02:15",0.286,27.4,"wood","1"
"167","28/05/2023 02:20",0.286,27.3,"wood","1"
"168","28/05/2023 02:25",0.286,27.3,"wood","1"
"169","28/05/2023 02:30",0.286,27.3,"wood","1"
"170","28/05/2023 02:35",0.286,27.3,"wood","1"
"171","28/05/2023 02:40",0.286,27.3,"wood","1"
"172","28/05/2023 02:45",0.286,27.3,"wood","1"
"173","28/05/2023 02:50",0.286,27.3,"wood","1"
"174","28/05/2023 02:55",0.286,27.3,"wood","1"
"175","28/05/2023 03:00",0.286,27.3,"wood","1"
"176","28/05/2023 03:05",0.286,27.3,"wood","1"
"177","28/05/2023 03:10",0.286,27.3,"wood","1"
"178","28/05/2023 03:15",0.286,27.3,"wood","1"
"179","28/05/2023 03:20",0.286,27.3,"wood","1"
"180","28/05/2023 03:25",0.286,27.3,"wood","1"
"181","28/05/2023 03:30",0.286,27.3,"wood","1"
"182","28/05/2023 03:35",0.286,27.3,"wood","1"
"183","28/05/2023 03:40",0.286,27.3,"wood","1"
"184","28/05/2023 03:45",0.286,27.3,"wood","1"
"185","28/05/2023 03:50",0.286,27.3,"wood","1"
"186","28/05/2023 03:55",0.286,27.3,"wood","1"
"187","28/05/2023 04:00",0.286,27.3,"wood","1"
"188","28/05/2023 04:05",0.286,27.3,"wood","1"
"189","28/05/2023 04:10",0.286,27.2,"wood","1"
"190","28/05/2023 04:15",0.285,27.2,"wood","1"
"191","28/05/2023 04:20",0.286,27.2,"wood","1"
"192","28/05/2023 04:25",0.286,27.2,"wood","1"
"193","28/05/2023 04:30",0.285,27.2,"wood","1"
"194","28/05/2023 04:35",0.286,27.2,"wood","1"
"195","28/05/2023 04:40",0.285,27.2,"wood","1"
"196","28/05/2023 04:45",0.285,27.2,"wood","1"
"197","28/05/2023 04:50",0.286,27.2,"wood","1"
"198","28/05/2023 04:55",0.285,27.2,"wood","1"
"199","28/05/2023 05:00",0.285,27.2,"wood","1"
"200","28/05/2023 05:05",0.286,27.2,"wood","1"
"201","28/05/2023 05:10",0.285,27.2,"wood","1"
"202","28/05/2023 05:15",0.285,27.1,"wood","1"
"203","28/05/2023 05:20",0.285,27.1,"wood","1"
"204","28/05/2023 05:25",0.285,27.1,"wood","1"
"205","28/05/2023 05:30",0.285,27.1,"wood","1"
"206","28/05/2023 05:35",0.285,27.1,"wood","1"
"207","28/05/2023 05:40",0.285,27.1,"wood","1"
"208","28/05/2023 05:45",0.285,27.1,"wood","1"
"209","28/05/2023 05:50",0.285,27.1,"wood","1"
"210","28/05/2023 05:55",0.285,27,"wood","1"
"211","28/05/2023 06:00",0.285,27,"wood","1"
"212","28/05/2023 06:05",0.285,27,"wood","1"
"213","28/05/2023 06:10",0.285,27,"wood","1"
"214","28/05/2023 06:15",0.285,27,"wood","1"
"215","28/05/2023 06:20",0.285,27,"wood","1"
"216","28/05/2023 06:25",0.285,27,"wood","1"
"217","28/05/2023 06:30",0.285,27,"wood","1"
"218","28/05/2023 06:35",0.285,26.9,"wood","1"
"219","28/05/2023 06:40",0.285,26.9,"wood","1"
"220","28/05/2023 06:45",0.285,26.9,"wood","1"
"221","28/05/2023 06:50",0.285,26.9,"wood","1"
"222","28/05/2023 06:55",0.285,26.9,"wood","1"
"223","28/05/2023 07:00",0.285,26.9,"wood","1"
"224","28/05/2023 07:05",0.285,26.9,"wood","1"
"225","28/05/2023 07:10",0.285,26.9,"wood","1"
"226","28/05/2023 07:15",0.285,26.9,"wood","1"
"227","28/05/2023 07:20",0.285,26.9,"wood","1"
"228","28/05/2023 07:25",0.285,26.9,"wood","1"
"229","28/05/2023 07:30",0.285,26.9,"wood","1"
"230","28/05/2023 07:35",0.285,26.9,"wood","1"
"231","28/05/2023 07:40",0.285,26.9,"wood","1"
"232","28/05/2023 07:45",0.285,26.9,"wood","1"
"233","28/05/2023 07:50",0.285,26.9,"wood","1"
"234","28/05/2023 07:55",0.285,26.8,"wood","1"
"235","28/05/2023 08:00",0.285,26.9,"wood","1"
"236","28/05/2023 08:05",0.285,26.8,"wood","1"
"237","28/05/2023 08:10",0.285,26.9,"wood","1"
"238","28/05/2023 08:15",0.285,26.8,"wood","1"
"239","28/05/2023 08:20",0.285,26.9,"wood","1"
"240","28/05/2023 08:25",0.285,26.9,"wood","1"
"241","28/05/2023 08:30",0.285,26.9,"wood","1"
"242","28/05/2023 08:35",0.285,26.9,"wood","1"
"243","28/05/2023 08:40",0.285,26.9,"wood","1"
"244","28/05/2023 08:45",0.285,26.9,"wood","1"
"245","28/05/2023 08:50",0.285,26.9,"wood","1"
"246","28/05/2023 08:55",0.285,26.9,"wood","1"
"247","28/05/2023 09:00",0.285,26.9,"wood","1"
"248","28/05/2023 09:05",0.285,26.9,"wood","1"
"249","28/05/2023 09:10",0.285,26.9,"wood","1"
"250","28/05/2023 09:15",0.285,26.9,"wood","1"
"251","28/05/2023 09:20",0.285,26.9,"wood","1"
"252","28/05/2023 09:25",0.285,26.9,"wood","1"
"253","28/05/2023 09:30",0.285,26.9,"wood","1"
"254","28/05/2023 09:35",0.285,26.9,"wood","1"
"255","28/05/2023 09:40",0.285,26.9,"wood","1"
"256","28/05/2023 09:45",0.285,26.9,"wood","1"
"257","28/05/2023 09:50",0.285,26.9,"wood","1"
"258","28/05/2023 09:55",0.285,26.9,"wood","1"
"259","28/05/2023 10:00",0.285,26.9,"wood","1"
"260","28/05/2023 10:05",0.285,26.9,"wood","1"
"261","28/05/2023 10:10",0.285,27,"wood","1"
"262","28/05/2023 10:15",0.285,27,"wood","1"
"263","28/05/2023 10:20",0.285,27,"wood","1"
"264","28/05/2023 10:25",0.285,27,"wood","1"
"265","28/05/2023 10:30",0.285,27,"wood","1"
"266","28/05/2023 10:35",0.285,27,"wood","1"
"267","28/05/2023 10:40",0.285,27,"wood","1"
"268","28/05/2023 10:45",0.284,27,"wood","1"
"269","28/05/2023 10:50",0.285,27,"wood","1"
"270","28/05/2023 10:55",0.284,27,"wood","1"
"271","28/05/2023 11:00",0.284,27,"wood","1"
"272","28/05/2023 11:05",0.285,27.1,"wood","1"
"273","28/05/2023 11:10",0.284,27.1,"wood","1"
"274","28/05/2023 11:15",0.285,27.1,"wood","1"
"275","28/05/2023 11:20",0.284,27.1,"wood","1"
"276","28/05/2023 11:25",0.284,27.1,"wood","1"
"277","28/05/2023 11:30",0.284,27.1,"wood","1"
"278","28/05/2023 11:35",0.284,27.1,"wood","1"
"279","28/05/2023 11:40",0.284,27.1,"wood","1"
"280","28/05/2023 11:45",0.284,27.1,"wood","1"
"281","28/05/2023 11:50",0.284,27.2,"wood","1"
"282","28/05/2023 11:55",0.284,27.2,"wood","1"
"283","28/05/2023 12:00",0.284,27.2,"wood","1"
"284","28/05/2023 12:05",0.284,27.2,"wood","1"
"285","28/05/2023 12:10",0.284,27.2,"wood","1"
"286","28/05/2023 12:15",0.285,27.2,"wood","1"
"287","28/05/2023 12:20",0.284,27.3,"wood","1"
"288","28/05/2023 12:25",0.284,27.3,"wood","1"
"289","28/05/2023 12:30",0.284,27.3,"wood","1"
"290","28/05/2023 12:35",0.284,27.3,"wood","1"
"291","28/05/2023 12:40",0.284,27.3,"wood","1"
"292","28/05/2023 12:45",0.284,27.3,"wood","1"
"293","28/05/2023 12:50",0.284,27.4,"wood","1"
"294","28/05/2023 12:55",0.284,27.4,"wood","1"
"295","28/05/2023 13:00",0.284,27.4,"wood","1"
"296","28/05/2023 13:05",0.284,27.4,"wood","1"
"297","28/05/2023 13:10",0.284,27.4,"wood","1"
"298","28/05/2023 13:15",0.284,27.5,"wood","1"
"299","28/05/2023 13:20",0.284,27.5,"wood","1"
"300","28/05/2023 13:25",0.284,27.5,"wood","1"
"301","28/05/2023 13:30",0.284,27.5,"wood","1"
"302","28/05/2023 13:35",0.284,27.5,"wood","1"
"303","28/05/2023 13:40",0.284,27.6,"wood","1"
"304","28/05/2023 13:45",0.284,27.6,"wood","1"
"305","28/05/2023 13:50",0.284,27.6,"wood","1"
"306","28/05/2023 13:55",0.284,27.6,"wood","1"
"307","28/05/2023 14:00",0.284,27.7,"wood","1"
"308","28/05/2023 14:05",0.284,27.7,"wood","1"
"309","28/05/2023 14:10",0.284,27.7,"wood","1"
"310","28/05/2023 14:15",0.284,27.7,"wood","1"
"311","28/05/2023 14:20",0.284,27.8,"wood","1"
"312","28/05/2023 14:25",0.284,27.8,"wood","1"
"313","28/05/2023 14:30",0.284,27.8,"wood","1"
"314","28/05/2023 14:35",0.284,27.8,"wood","1"
"315","28/05/2023 14:40",0.284,27.8,"wood","1"
"316","28/05/2023 14:45",0.284,27.9,"wood","1"
"317","28/05/2023 14:50",0.284,27.9,"wood","1"
"318","28/05/2023 14:55",0.284,27.9,"wood","1"
"319","28/05/2023 15:00",0.284,27.9,"wood","1"
"320","28/05/2023 15:05",0.284,28,"wood","1"
"321","28/05/2023 15:10",0.284,28,"wood","1"
"322","28/05/2023 15:15",0.284,28,"wood","1"
"323","28/05/2023 15:20",0.284,28,"wood","1"
"324","28/05/2023 15:25",0.284,28,"wood","1"
"325","28/05/2023 15:30",0.284,28,"wood","1"
"326","28/05/2023 15:35",0.284,28,"wood","1"
"327","28/05/2023 15:40",0.284,28,"wood","1"
"328","28/05/2023 15:45",0.284,28.1,"wood","1"
"329","28/05/2023 15:50",0.284,28.1,"wood","1"
"330","28/05/2023 15:55",0.284,28.1,"wood","1"
"331","28/05/2023 16:00",0.284,28.1,"wood","1"
"332","28/05/2023 16:05",0.284,28.1,"wood","1"
"333","28/05/2023 16:10",0.284,28.1,"wood","1"
"334","28/05/2023 16:15",0.284,28.1,"wood","1"
"335","28/05/2023 16:20",0.284,28.1,"wood","1"
"336","28/05/2023 16:25",0.284,28.1,"wood","1"
"337","28/05/2023 16:30",0.284,28.1,"wood","1"
"338","28/05/2023 16:35",0.284,28.1,"wood","1"
"339","28/05/2023 16:40",0.284,28,"wood","1"
"340","28/05/2023 16:45",0.284,28,"wood","1"
"341","28/05/2023 16:50",0.283,28,"wood","1"
"342","28/05/2023 16:55",0.284,28,"wood","1"
"343","28/05/2023 17:00",0.284,28,"wood","1"
"344","28/05/2023 17:05",0.283,28,"wood","1"
"345","28/05/2023 17:10",0.283,28,"wood","1"
"346","28/05/2023 17:15",0.284,28,"wood","1"
"347","28/05/2023 17:20",0.283,28,"wood","1"
"348","28/05/2023 17:25",0.283,28.1,"wood","1"
"349","28/05/2023 17:30",0.283,28.1,"wood","1"
"350","28/05/2023 17:35",0.283,28.1,"wood","1"
"351","28/05/2023 17:40",0.283,28.1,"wood","1"
"352","28/05/2023 17:45",0.283,28,"wood","1"
"353","28/05/2023 17:50",0.283,28,"wood","1"
"354","28/05/2023 17:55",0.283,28,"wood","1"
"355","28/05/2023 18:00",0.283,28,"wood","1"
"356","28/05/2023 18:05",0.283,28,"wood","1"
"357","28/05/2023 18:10",0.283,28,"wood","1"
"358","28/05/2023 18:15",0.283,28,"wood","1"
"359","28/05/2023 18:20",0.283,28,"wood","1"
"360","28/05/2023 18:25",0.283,28,"wood","1"
"361","28/05/2023 18:30",0.283,28,"wood","1"
"362","28/05/2023 18:35",0.283,28,"wood","1"
"363","28/05/2023 18:40",0.283,28,"wood","1"
"364","28/05/2023 18:45",0.283,28,"wood","1"
"365","28/05/2023 18:50",0.283,28,"wood","1"
"366","28/05/2023 18:55",0.283,28,"wood","1"
"367","28/05/2023 19:00",0.283,28,"wood","1"
"368","28/05/2023 19:05",0.283,28,"wood","1"
"369","28/05/2023 19:10",0.283,28,"wood","1"
"370","28/05/2023 19:15",0.283,28,"wood","1"
"371","28/05/2023 19:20",0.283,28,"wood","1"
"372","28/05/2023 19:25",0.283,28,"wood","1"
"373","28/05/2023 19:30",0.282,28,"wood","1"
"374","28/05/2023 19:35",0.283,28,"wood","1"
"375","28/05/2023 19:40",0.282,28,"wood","1"
"376","28/05/2023 19:45",0.282,28,"wood","1"
"377","28/05/2023 19:50",0.282,28,"wood","1"
"378","28/05/2023 19:55",0.282,28,"wood","1"
"379","28/05/2023 20:00",0.282,28,"wood","1"
"380","28/05/2023 20:05",0.282,28,"wood","1"
"381","28/05/2023 20:10",0.282,27.9,"wood","1"
"382","28/05/2023 20:15",0.282,27.9,"wood","1"
"383","28/05/2023 20:20",0.282,27.9,"wood","1"
"384","28/05/2023 20:25",0.282,27.9,"wood","1"
"385","28/05/2023 20:30",0.282,27.9,"wood","1"
"386","28/05/2023 20:35",0.282,27.9,"wood","1"
"387","28/05/2023 20:40",0.282,27.9,"wood","1"
"388","28/05/2023 20:45",0.282,27.9,"wood","1"
"389","28/05/2023 20:50",0.282,27.9,"wood","1"
"390","28/05/2023 20:55",0.282,27.9,"wood","1"
"391","28/05/2023 21:00",0.282,27.9,"wood","1"
"392","28/05/2023 21:05",0.282,27.9,"wood","1"
"393","28/05/2023 21:10",0.282,27.9,"wood","1"
"394","28/05/2023 21:15",0.282,27.9,"wood","1"
"395","28/05/2023 21:20",0.282,27.9,"wood","1"
"396","28/05/2023 21:25",0.282,27.9,"wood","1"
"397","28/05/2023 21:30",0.282,27.9,"wood","1"
"398","28/05/2023 21:35",0.282,27.9,"wood","1"
"399","28/05/2023 21:40",0.281,27.9,"wood","1"
"400","28/05/2023 21:45",0.281,27.9,"wood","1"
"401","28/05/2023 21:50",0.281,27.9,"wood","1"
"402","28/05/2023 21:55",0.281,27.9,"wood","1"
"403","28/05/2023 22:00",0.281,27.9,"wood","1"
"404","28/05/2023 22:05",0.281,27.9,"wood","1"
"405","28/05/2023 22:10",0.281,27.9,"wood","1"
"406","28/05/2023 22:15",0.281,27.9,"wood","1"
"407","28/05/2023 22:20",0.281,27.9,"wood","1"
"408","28/05/2023 22:25",0.281,27.9,"wood","1"
"409","28/05/2023 22:30",0.281,27.9,"wood","1"
"410","28/05/2023 22:35",0.281,27.9,"wood","1"
"411","28/05/2023 22:40",0.281,27.9,"wood","1"
"412","28/05/2023 22:45",0.281,27.9,"wood","1"
"413","28/05/2023 22:50",0.281,27.9,"wood","1"
"414","28/05/2023 22:55",0.281,27.9,"wood","1"
"415","28/05/2023 23:00",0.281,27.9,"wood","1"
"416","28/05/2023 23:05",0.281,27.9,"wood","1"
"417","28/05/2023 23:10",0.281,27.9,"wood","1"
"418","28/05/2023 23:15",0.281,27.9,"wood","1"
"419","28/05/2023 23:20",0.281,27.9,"wood","1"
"420","28/05/2023 23:25",0.281,27.9,"wood","1"
"421","28/05/2023 23:30",0.281,27.9,"wood","1"
"422","28/05/2023 23:35",0.281,27.9,"wood","1"
"423","28/05/2023 23:40",0.281,27.9,"wood","1"
"424","28/05/2023 23:45",0.281,27.9,"wood","1"
"425","28/05/2023 23:50",0.281,27.9,"wood","1"
"426","28/05/2023 23:55",0.281,27.9,"wood","1"
"427","29/05/2023 00:00",0.281,27.9,"wood","1"
"428","29/05/2023 00:05",0.281,27.9,"wood","1"
"429","29/05/2023 00:10",0.281,27.9,"wood","1"
"430","29/05/2023 00:15",0.281,27.9,"wood","1"
"431","29/05/2023 00:20",0.281,27.9,"wood","1"
"432","29/05/2023 00:25",0.281,27.9,"wood","1"
"433","29/05/2023 00:30",0.281,27.9,"wood","1"
"434","29/05/2023 00:35",0.281,27.9,"wood","1"
"435","29/05/2023 00:40",0.281,27.9,"wood","1"
"436","29/05/2023 00:45",0.281,27.9,"wood","1"
"437","29/05/2023 00:50",0.281,27.9,"wood","1"
"438","29/05/2023 00:55",0.281,27.9,"wood","1"
"439","29/05/2023 01:00",0.281,27.9,"wood","1"
"440","29/05/2023 01:05",0.281,27.9,"wood","1"
"441","29/05/2023 01:10",0.28,27.9,"wood","1"
"442","29/05/2023 01:15",0.281,27.9,"wood","1"
"443","29/05/2023 01:20",0.28,27.9,"wood","1"
"444","29/05/2023 01:25",0.281,27.9,"wood","1"
"445","29/05/2023 01:30",0.281,27.9,"wood","1"
"446","29/05/2023 01:35",0.281,27.9,"wood","1"
"447","29/05/2023 01:40",0.28,27.9,"wood","1"
"448","29/05/2023 01:45",0.281,27.9,"wood","1"
"449","29/05/2023 01:50",0.28,27.9,"wood","1"
"450","29/05/2023 01:55",0.28,27.9,"wood","1"
"451","29/05/2023 02:00",0.28,27.9,"wood","1"
"452","29/05/2023 02:05",0.28,27.9,"wood","1"
"453","29/05/2023 02:10",0.28,27.9,"wood","1"
"454","29/05/2023 02:15",0.28,27.9,"wood","1"
"455","29/05/2023 02:20",0.28,27.9,"wood","1"
"456","29/05/2023 02:25",0.28,27.9,"wood","1"
"457","29/05/2023 02:30",0.28,27.9,"wood","1"
"458","29/05/2023 02:35",0.28,27.9,"wood","1"
"459","29/05/2023 02:40",0.28,27.9,"wood","1"
"460","29/05/2023 02:45",0.28,27.9,"wood","1"
"461","29/05/2023 02:50",0.28,27.9,"wood","1"
"462","29/05/2023 02:55",0.28,27.8,"wood","1"
"463","29/05/2023 03:00",0.28,27.8,"wood","1"
"464","29/05/2023 03:05",0.28,27.8,"wood","1"
"465","29/05/2023 03:10",0.28,27.8,"wood","1"
"466","29/05/2023 03:15",0.28,27.8,"wood","1"
"467","29/05/2023 03:20",0.28,27.8,"wood","1"
"468","29/05/2023 03:25",0.28,27.8,"wood","1"
"469","29/05/2023 03:30",0.28,27.8,"wood","1"
"470","29/05/2023 03:35",0.28,27.8,"wood","1"
"471","29/05/2023 03:40",0.28,27.8,"wood","1"
"472","29/05/2023 03:45",0.28,27.8,"wood","1"
"473","29/05/2023 03:50",0.28,27.8,"wood","1"
"474","29/05/2023 03:55",0.28,27.8,"wood","1"
"475","29/05/2023 04:00",0.28,27.8,"wood","1"
"476","29/05/2023 04:05",0.28,27.8,"wood","1"
"477","29/05/2023 04:10",0.28,27.8,"wood","1"
"478","29/05/2023 04:15",0.28,27.8,"wood","1"
"479","29/05/2023 04:20",0.28,27.8,"wood","1"
"480","29/05/2023 04:25",0.28,27.8,"wood","1"
"481","29/05/2023 04:30",0.28,27.8,"wood","1"
"482","29/05/2023 04:35",0.28,27.8,"wood","1"
"483","29/05/2023 04:40",0.28,27.8,"wood","1"
"484","29/05/2023 04:45",0.28,27.8,"wood","1"
"485","29/05/2023 04:50",0.28,27.8,"wood","1"
"486","29/05/2023 04:55",0.28,27.8,"wood","1"
"487","29/05/2023 05:00",0.28,27.8,"wood","1"
